AAPL.date,AAPL.price,AAPL.return,AAPL.growth_rate,AAPL.RV_SquareReturn,AAPL_RV.5min.date,AAPL_RV.5min,AAPL_RV_overnight.5min.date,AAPL_RV_overnight.5min,AAPL_RK.5min.date,AAPL_RK.5min,AAPL_BPV.5min.date,AAPL_BPV.5min
2015-04-14,31.58,-0.410807972,-0.409965311,0.16876319,2015/4/14,0.584222893,2015/4/14,0.600114944,2015/4/14,0.373407605,2015/4/14,0.529549143
2015-04-15,31.7,0.379267206,0.379987334,0.143843613,2015/4/15,0.357112869,2015/4/15,0.361121174,2015/4/15,0.304395688,2015/4/15,0.336077523
2015-04-16,31.54,-0.506009935,-0.504731861,0.256046054,2015/4/16,0.333368247,2015/4/16,0.433196459,2015/4/16,0.144504201,2015/4/16,0.380898581
2015-04-17,31.19,-1.115905092,-1.109701966,1.245244173,2015/4/17,0.6021989,2015/4/17,0.829461877,2015/4/17,0.838429363,2015/4/17,0.465280206
2015-04-20,31.9,2.250847917,2.276370632,5.066316346,2015/4/20,0.740360164,2015/4/20,1.14891638,2015/4/20,1.907670555,2015/4/20,0.642042243
2015-04-21,31.73,-0.53434042,-0.532915361,0.285519684,2015/4/21,0.479150264,2015/4/21,0.620127818,2015/4/21,0.446935956,2015/4/21,0.349747919
2015-04-22,32.16,1.346083872,1.355184368,1.811941789,2015/4/22,0.499570823,2015/4/22,0.503541332,2015/4/22,0.778622683,2015/4/22,0.448609804
2015-04-23,32.42,0.8052072,0.808457711,0.648358634,2015/4/23,0.850514861,2015/4/23,0.929051034,2015/4/23,0.900130955,2015/4/23,0.617563293
2015-04-24,32.57,0.461610298,0.46267736,0.213084067,2015/4/24,0.456921338,2015/4/24,0.835156287,2015/4/24,0.360222164,2015/4/24,0.411944971
2015-04-27,33.16,1.795271098,1.81148296,3.222998315,2015/4/27,0.8513035,2015/4/27,3.265365146,2015/4/27,1.397126094,2015/4/27,0.889748359
2015-04-28,32.64,-1.580580017,-1.568154403,2.498233191,2015/4/28,4.830179502,2015/4/28,6.647097879,2015/4/28,8.71357774,2015/4/28,4.818246134
2015-04-29,32.16,-1.481508579,-1.470588235,2.194867668,2015/4/29,2.17876335,2015/4/29,2.272915873,2015/4/29,1.563598489,2015/4/29,2.225607106
2015-04-30,31.29,-2.742488663,-2.705223881,7.521244067,2015/4/30,1.921646852,2015/4/30,2.686325462,2015/4/30,1.750483731,2015/4/30,1.985165597
2015-05-01,32.24,2.990935996,3.036113774,8.945698131,2015/5/1,1.064101752,2015/5/1,1.647937706,2015/5/1,2.352379375,2015/5/1,0.856168745
2015-05-04,32.18,-0.186277607,-0.186104218,0.034699347,2015/5/4,1.224788667,2015/5/4,1.41254021,2015/5/4,0.771323573,2015/5/4,1.153930413
2015-05-05,31.45,-2.294615842,-2.268489745,5.265261861,2015/5/5,1.38944996,2015/5/5,1.579547649,2015/5/5,0.940984989,2015/5/5,1.095329736
2015-05-06,31.25,-0.637960696,-0.635930048,0.40699385,2015/5/6,3.459299738,2015/5/6,3.822084272,2015/5/6,4.383663254,2015/5/6,3.574184404
2015-05-07,31.32,0.223749494,0.224,0.050063836,2015/5/7,1.54182061,2015/5/7,1.578755514,2015/5/7,0.968081566,2015/5/7,1.454421702
2015-05-08,31.91,1.866256917,1.883780332,3.482914879,2015/5/8,0.684346911,2015/5/8,1.654407659,2015/5/8,0.22718928,2015/5/8,0.57592962
2015-05-11,31.58,-1.039543146,-1.034158571,1.080649953,2015/5/11,1.340690223,2015/5/11,1.376111657,2015/5/11,0.986352197,2015/5/11,1.239336244
2015-05-12,31.47,-0.348929775,-0.348321723,0.121751988,2015/5/12,0.897168021,2015/5/12,1.223907832,2015/5/12,1.083158231,2015/5/12,0.844918086
2015-05-13,31.5,0.095283476,0.095328885,0.009078941,2015/5/13,0.681988289,2015/5/13,0.803740277,2015/5/13,0.228470079,2015/5/13,0.610035929
2015-05-14,32.24,2.322037181,2.349206349,5.391856668,2015/5/14,0.343664686,2015/5/14,1.635014793,2015/5/14,0.393143134,2015/5/14,0.288117765
2015-05-15,32.19,-0.155207233,-0.155086849,0.024089285,2015/5/15,0.800819203,2015/5/15,0.809469848,2015/5/15,0.563013189,2015/5/15,0.819858332
2015-05-18,32.55,1.112152334,1.118359739,1.236882815,2015/5/18,0.817133241,2015/5/18,0.895522891,2015/5/18,0.848222954,2015/5/18,0.744509549
2015-05-19,32.52,-0.092208397,-0.092165899,0.008502389,2015/5/19,0.564609899,2015/5/19,0.658704668,2015/5/19,0.413142502,2015/5/19,0.518204362
2015-05-20,32.52,0.0,0.0,0.0,2015/5/20,0.894501429,2015/5/20,0.898286082,2015/5/20,0.516194098,2015/5/20,0.938293998
2015-05-21,32.85,1.009646025,1.014760148,1.019385096,2015/5/21,0.350688171,2015/5/21,0.350688171,2015/5/21,0.43220469,2015/5/21,0.282446965
2015-05-22,33.13,0.848747138,0.852359209,0.720371704,2015/5/22,0.489910881,2015/5/22,0.51304264,2015/5/22,0.400127079,2015/5/22,0.447730229
2015-05-26,32.41,-2.197219916,-2.173256867,4.827775359,2015/5/26,0.619403236,2015/5/26,0.623045363,2015/5/26,1.659983171,2015/5/26,0.580840036
2015-05-27,33.01,1.834352871,1.851280469,3.364850456,2015/5/27,0.340789004,2015/5/27,0.50103587,2015/5/27,0.640042176,2015/5/27,0.327316211
2015-05-28,32.95,-0.181928492,-0.181763102,0.033097976,2015/5/28,0.406753255,2015/5/28,0.421454546,2015/5/28,0.036997324,2015/5/28,0.399476611
2015-05-29,32.57,-1.159964166,-1.153262519,1.345516866,2015/5/29,0.732544365,2015/5/29,0.940730835,2015/5/29,0.81686309,2015/5/29,0.705237055
2015-06-01,32.63,0.184049132,0.184218606,0.033874083,2015/6/1,0.633935484,2015/6/1,1.26613734,2015/6/1,0.293292203,2015/6/1,0.488293447
2015-06-02,32.49,-0.429976092,-0.429053019,0.18487944,2015/6/2,0.51158207,2015/6/2,0.723881416,2015/6/2,0.324244776,2015/6/2,0.491517218
2015-06-03,32.53,0.12303908,0.123114805,0.015138615,2015/6/3,0.36222899,2015/6/3,0.667471531,2015/6/3,0.337561271,2015/6/3,0.279562854
2015-06-04,32.34,-0.585788634,-0.584076237,0.343148323,2015/6/4,0.744234438,2015/6/4,0.90458004,2015/6/4,0.492136394,2015/6/4,0.7639936
2015-06-05,32.16,-0.558140984,-0.556586271,0.311521358,2015/6/5,0.603467729,2015/6/5,0.618747016,2015/6/5,0.157678908,2015/6/5,0.445955627
2015-06-08,31.95,-0.655126349,-0.652985075,0.429190533,2015/6/8,1.167403561,2015/6/8,1.214677258,2015/6/8,1.077071507,2015/6/8,1.038471265
2015-06-09,31.86,-0.282087634,-0.281690141,0.079573433,2015/6/9,1.028093916,2015/6/9,1.802902338,2015/6/9,1.391821636,2015/6/9,1.001533034
2015-06-10,32.22,1.123607327,1.129943503,1.262493425,2015/6/10,0.500691632,2015/6/10,0.666507502,2015/6/10,0.240390943,2015/6/10,0.501692364
2015-06-11,32.15,-0.217492707,-0.217256363,0.047303077,2015/6/11,0.636371597,2015/6/11,0.69786828,2015/6/11,0.269831808,2015/6/11,0.593570526
2015-06-12,31.79,-1.126067576,-1.119751166,1.268028186,2015/6/12,0.509076165,2015/6/12,0.60612507,2015/6/12,0.146032738,2015/6/12,0.448490302
2015-06-15,31.73,-0.188916933,-0.188738597,0.035689607,2015/6/15,0.61364479,2015/6/15,1.236985576,2015/6/15,0.267164926,2015/6/15,0.508899051
2015-06-16,31.9,0.53434042,0.535770564,0.285519684,2015/6/16,0.455423004,2015/6/16,0.464353836,2015/6/16,0.304212192,2015/6/16,0.429586965
2015-06-17,31.83,-0.21967685,-0.219435737,0.048257918,2015/6/17,0.612204118,2015/6/17,0.621040061,2015/6/17,0.379580041,2015/6/17,0.448299635
2015-06-18,31.97,0.438872178,0.439836632,0.192608788,2015/6/18,0.297827936,2015/6/18,0.301778505,2015/6/18,0.25543238,2015/6/18,0.251616717
2015-06-19,31.65,-1.005981448,-1.00093838,1.011998674,2015/6/19,0.373077736,2015/6/19,0.388751683,2015/6/19,0.320239266,2015/6/19,0.370868633
2015-06-22,31.9,0.78678612,0.789889415,0.619032399,2015/6/22,0.250895058,2015/6/22,0.688233367,2015/6/22,0.241997047,2015/6/22,0.230292278
2015-06-23,31.76,-0.439837341,-0.438871473,0.193456887,2015/6/23,0.346944157,2015/6/23,0.362687011,2015/6/23,0.0647179,2015/6/23,0.299739341
2015-06-24,32.03,0.846532724,0.850125945,0.716617653,2015/6/24,0.902699207,2015/6/24,0.918541291,2015/6/24,1.109260849,2015/6/24,0.771903872
2015-06-25,31.88,-0.46941097,-0.468310958,0.220346659,2015/6/25,0.400547421,2015/6/25,0.71459555,2015/6/25,0.322528333,2015/6/25,0.36062784
2015-06-26,31.69,-0.597768022,-0.595984944,0.357326608,2015/6/26,0.56994139,2015/6/26,0.58566451,2015/6/26,0.265346453,2015/6/26,0.554369939
2015-06-29,31.13,-1.782918925,-1.767118965,3.178799893,2015/6/29,0.811242414,2015/6/29,1.907028094,2015/6/29,0.407084805,2015/6/29,0.655402934
2015-06-30,31.36,0.736121103,0.738837135,0.541874278,2015/6/30,0.748646595,2015/6/30,1.494435744,2015/6/30,0.335929888,2015/6/30,0.63374069
2015-07-01,31.65,0.920495311,0.924744898,0.847311617,2015/7/1,0.388741723,2015/7/1,1.764532339,2015/7/1,0.187474725,2015/7/1,0.316303386
2015-07-02,31.61,-0.126462236,-0.126382306,0.015992697,2015/7/2,0.196042451,2015/7/2,0.212035148,2015/7/2,0.156102939,2015/7/2,0.175228417
2015-07-06,31.5,-0.34859804,-0.347991142,0.121520593,2015/7/6,0.483581972,2015/7/6,1.869900124,2015/7/6,0.507459928,2015/7/6,0.256129597
2015-07-07,31.42,-0.2542913,-0.253968254,0.064664065,2015/7/7,1.176113722,2015/7/7,1.180147525,2015/7/7,1.414917784,2015/7/7,1.018039365
2015-07-08,30.64,-2.513828796,-2.482495226,6.319335213,2015/7/8,1.507421219,2015/7/8,2.367241298,2015/7/8,0.923987522,2015/7/8,1.699646236
2015-07-09,30.02,-2.044251867,-2.023498695,4.178965695,2015/7/9,1.687344283,2015/7/9,2.834952793,2015/7/9,3.075752676,2015/7/9,1.781754684
2015-07-10,30.82,2.630000369,2.664890073,6.916901939,2015/7/10,1.198768544,2015/7/10,3.612110535,2015/7/10,1.128561126,2015/7/10,0.808019468
2015-07-13,31.42,1.928080294,1.9467878,3.717493618,2015/7/13,0.42189202,2015/7/13,2.431338634,2015/7/13,0.315320425,2015/7/13,0.392499018
2015-07-14,31.4,-0.063673991,-0.063653724,0.004054377,2015/7/14,0.492572821,2015/7/14,0.517856309,2015/7/14,0.429228669,2015/7/14,0.465574875
2015-07-15,31.71,0.982419564,0.987261146,0.965148199,2015/7/15,0.618872129,2015/7/15,0.622926507,2015/7/15,0.478546096,2015/7/15,0.521467256
2015-07-16,32.13,1.315808458,1.324503311,1.731351897,2015/7/16,0.382753218,2015/7/16,0.860775863,2015/7/16,0.190505981,2015/7/16,0.423038489
2015-07-17,32.41,0.867684403,0.871459695,0.752876222,2015/7/17,0.6579154,2015/7/17,0.846951913,2015/7/17,0.532315852,2015/7/17,0.613752873
2015-07-20,33.02,1.864642134,1.882135143,3.476890287,2015/7/20,0.552653347,2015/7/20,1.641742812,2015/7/20,0.521985534,2015/7/20,0.625448882
2015-07-21,32.69,-1.004421776,-0.999394306,1.008863103,2015/7/21,2.349043824,2015/7/21,2.678244005,2015/7/21,1.124915721,2015/7/21,1.973660743
2015-07-22,31.31,-4.31316854,-4.221474457,18.60342285,2015/7/22,2.541580237,2015/7/22,50.62545478,2015/7/22,0.676881949,2015/7/22,2.093602495
2015-07-23,31.29,-0.063897766,-0.063877355,0.004082924,2015/7/23,0.801044857,2015/7/23,1.433540686,2015/7/23,0.71496353,2015/7/23,0.822439782
2015-07-24,31.13,-0.512657323,-0.511345478,0.262817531,2015/7/24,0.954150317,2015/7/24,0.970471588,2015/7/24,0.672153269,2015/7/24,0.992413993
2015-07-27,30.69,-1.423511582,-1.413427562,2.026385225,2015/7/27,1.23705864,2015/7/27,2.515508575,2015/7/27,0.304966837,2015/7/27,1.309550817
2015-07-28,30.85,0.519988172,0.521342457,0.270387699,2015/7/28,0.645785991,2015/7/28,0.91617369,2015/7/28,0.261439484,2015/7/28,0.454894453
2015-07-29,30.75,-0.32467561,-0.324149109,0.105414252,2015/7/29,0.640164839,2015/7/29,0.67806469,2015/7/29,0.477134819,2015/7/29,0.705460215
2015-07-30,30.59,-0.521683609,-0.520325203,0.272153788,2015/7/30,0.352811414,2015/7/30,0.697481191,2015/7/30,0.152509807,2015/7/30,0.261180908
2015-07-31,30.33,-0.853583646,-0.849950964,0.728605041,2015/7/31,0.486816457,2015/7/31,0.525213025,2015/7/31,0.373202391,2015/7/31,0.513949853
2015-08-03,29.61,-2.402517959,-2.37388724,5.772092542,2015/8/3,3.757597507,2015/8/3,3.784729377,2015/8/3,4.350472802,2015/8/3,3.269119225
2015-08-04,28.66,-3.260971971,-3.208375549,10.6339382,2015/8/4,4.101912491,2015/8/4,4.82083645,2015/8/4,4.228567311,2015/8/4,3.524401717
2015-08-05,28.85,0.660757055,0.662944871,0.436599886,2015/8/5,5.395618139,2015/8/5,7.575082715,2015/8/5,14.69349516,2015/8/5,4.863870083
2015-08-06,28.78,-0.242929149,-0.242634315,0.059014572,2015/8/6,1.73298511,2015/8/6,1.967333077,2015/8/6,1.00029658,2015/8/6,1.205343839
2015-08-07,28.88,0.346861257,0.347463516,0.120312731,2015/8/7,1.40160758,2015/8/7,1.606568257,2015/8/7,0.95839737,2015/8/7,1.199123386
2015-08-10,29.93,3.571200784,3.635734072,12.75347504,2015/8/10,0.936738557,2015/8/10,1.740000243,2015/8/10,1.299904285,2015/8/10,0.871663261
2015-08-11,28.37,-5.352907304,-5.212161711,28.65361661,2015/8/11,2.232979945,2015/8/11,4.846831978,2015/8/11,4.124324767,2015/8/11,2.124778351
2015-08-12,28.81,1.539030028,1.550934085,2.368613426,2015/8/12,5.502448448,2015/8/12,6.165076542,2015/8/12,5.745246486,2015/8/12,5.799645507
2015-08-13,28.79,-0.069444447,-0.06942034,0.004822531,2015/8/13,2.249585803,2015/8/13,2.68166602,2015/8/13,1.953259266,2015/8/13,1.899576196
2015-08-14,28.99,0.692283831,0.694685655,0.479256903,2015/8/14,0.870870722,2015/8/14,1.406831193,2015/8/14,0.546657659,2015/8/14,0.847553669
2015-08-17,29.29,1.029521791,1.0348396,1.059915117,2015/8/17,0.901408437,2015/8/17,0.90616468,2015/8/17,1.107406605,2015/8/17,0.961304178
2015-08-18,29.13,-0.547758987,-0.546261523,0.300039908,2015/8/18,0.756745952,2015/8/18,1.3782421,2015/8/18,0.413700271,2015/8/18,0.696650204
2015-08-19,28.75,-1.313080373,-1.304497082,1.724180065,2015/8/19,1.289840568,2015/8/19,1.408093537,2015/8/19,1.189466314,2015/8/19,1.167332851
2015-08-20,28.16,-2.073523595,-2.052173913,4.2995001,2015/8/20,2.299711942,2015/8/20,2.944869764,2015/8/20,2.145105461,2015/8/20,2.175450243
2015-08-21,26.44,-6.302451631,-6.107954545,39.72089656,2015/8/21,7.996015212,2015/8/21,11.88657632,2015/8/21,9.625579119,2015/8/21,7.567219282
2015-08-24,25.78,-2.527901747,-2.496217852,6.390287244,2015/8/24,49.03230612,2015/8/24,165.9704566,2015/8/24,54.7109177,2015/8/24,51.80778734
2015-08-25,25.93,0.580160204,0.581846393,0.336585862,2015/8/25,7.692607212,2015/8/25,63.5194159,2015/8/25,16.45630631,2015/8/25,6.688894832
2015-08-26,27.42,5.587207458,5.746239877,31.21688718,2015/8/26,10.01286601,2015/8/26,20.17701212,2015/8/26,8.053831021,2015/8/26,9.403044576
2015-08-27,28.23,2.911256813,2.95404814,8.475416232,2015/8/27,5.275013341,2015/8/27,10.59837001,2015/8/27,6.604004642,2015/8/27,4.921777197
2015-08-28,28.32,0.318302656,0.318809777,0.101316581,2015/8/28,1.675473515,2015/8/28,2.13152793,2015/8/28,0.835659768,2015/8/28,1.825930546
2015-08-31,28.19,-0.46009637,-0.459039548,0.21168867,2015/8/31,2.563927664,2015/8/31,3.775397612,2015/8/31,2.165369296,2015/8/31,2.663216527
2015-09-01,26.93,-4.57263983,-4.469670096,20.90903502,2015/9/1,3.305465956,2015/9/1,8.747334002,2015/9/1,3.515725561,2015/9/1,3.268996961
2015-09-02,28.09,4.217273429,4.307463795,17.78539518,2015/9/2,3.110407364,2015/9/2,8.972849922,2015/9/2,2.608897436,2015/9/2,2.513191231
2015-09-03,27.59,-1.796025289,-1.77999288,3.225706838,2015/9/3,2.216242374,2015/9/3,2.227636353,2015/9/3,1.230150527,2015/9/3,2.24473015
2015-09-04,27.32,-0.983435353,-0.97861544,0.967145093,2015/9/4,2.282972434,2015/9/4,3.912911564,2015/9/4,0.554927724,2015/9/4,1.994824532
2015-09-08,28.08,2.743854446,2.781844802,7.528737218,2015/9/8,1.36791598,2015/9/8,5.932981029,2015/9/8,2.121529732,2015/9/8,1.110583962
2015-09-09,27.54,-1.941808586,-1.923076923,3.770620584,2015/9/9,3.751041637,2015/9/9,5.373869415,2015/9/9,3.48766823,2015/9/9,3.328670801
2015-09-10,28.14,2.155255839,2.178649237,4.64512773,2015/9/10,2.356243632,2015/9/10,2.368097,2015/9/10,2.182726785,2015/9/10,1.639735568
2015-09-11,28.55,1.446488442,1.457000711,2.092328812,2015/9/11,1.122186884,2015/9/11,1.581173092,2015/9/11,1.201624045,2015/9/11,1.035433283
2015-09-14,28.83,0.975957555,0.980735552,0.952493149,2015/9/14,0.942197512,2015/9/14,5.267755858,2015/9/14,0.681554516,2015/9/14,0.648048529
2015-09-15,29.07,0.829020292,0.832466181,0.687274645,2015/9/15,0.799627865,2015/9/15,1.068929208,2015/9/15,0.612279658,2015/9/15,0.718484149
2015-09-16,29.1,0.103145961,0.103199174,0.010639089,2015/9/16,0.553814974,2015/9/16,0.558551596,2015/9/16,0.278286328,2015/9/16,0.490704327
2015-09-17,28.48,-2.153608763,-2.130584192,4.638030706,2015/9/17,2.080496294,2015/9/17,2.509602276,2015/9/17,2.450820046,2015/9/17,1.75537441
2015-09-18,28.36,-0.422238488,-0.421348315,0.178285341,2015/9/18,1.833906664,2015/9/18,5.229512304,2015/9/18,0.453323174,2015/9/18,1.895198677
2015-09-21,28.8,1.539568548,1.551480959,2.370271313,2015/9/21,1.141797388,2015/9/21,1.186462871,2015/9/21,1.373139922,2015/9/21,1.175833094
2015-09-22,28.35,-1.574835697,-1.5625,2.480107472,2015/9/22,1.045686692,2015/9/22,3.308646798,2015/9/22,0.551420831,2015/9/22,1.032180975
2015-09-23,28.58,0.808014233,0.811287478,0.652887,2015/9/23,0.934949149,2015/9/23,0.979646114,2015/9/23,0.458747097,2015/9/23,0.946590956
2015-09-24,28.75,0.593059474,0.594821554,0.35171954,2015/9/24,1.438078221,2015/9/24,2.209991345,2015/9/24,2.410092035,2015/9/24,1.315398636
2015-09-25,28.68,-0.243775151,-0.243478261,0.059426324,2015/9/25,1.956175691,2015/9/25,3.338376877,2015/9/25,1.150830578,2015/9/25,1.843885253
2015-09-28,28.11,-2.007463081,-1.987447699,4.029908023,2015/9/28,1.492650818,2015/9/28,2.085615973,2015/9/28,1.130955111,2015/9/28,1.299546105
2015-09-29,27.27,-3.033818806,-2.988260406,9.204056548,2015/9/29,3.155446506,2015/9/29,3.281552466,2015/9/29,6.04900484,2015/9/29,2.935737514
2015-09-30,27.58,1.130367551,1.136780345,1.2777308,2015/9/30,3.018408611,2015/9/30,4.296139411,2015/9/30,4.210928342,2015/9/30,2.856543878
2015-10-01,27.4,-0.654785897,-0.652646846,0.428744571,2015/10/1,2.660926955,2015/10/1,3.938657755,2015/10/1,1.594677196,2015/10/1,2.537127186
2015-10-02,27.6,0.727275933,0.729927007,0.528930283,2015/10/2,2.10214024,2015/10/2,4.26484795,2015/10/2,1.59310311,2015/10/2,1.991523232
2015-10-05,27.7,0.361664047,0.362318841,0.130800883,2015/10/5,1.463270402,2015/10/5,1.686174553,2015/10/5,0.871044433,2015/10/5,1.406446277
2015-10-06,27.83,0.468216234,0.469314079,0.219226442,2015/10/6,1.720559343,2015/10/6,1.741442106,2015/10/6,2.037257632,2015/10/6,1.531259773
2015-10-07,27.7,-0.468216234,-0.467121811,0.219226442,2015/10/7,1.488955646,2015/10/7,1.617607306,2015/10/7,1.800065748,2015/10/7,1.203218634
2015-10-08,27.38,-1.161959333,-1.155234657,1.350149492,2015/10/8,1.825377305,2015/10/8,2.160956514,2015/10/8,0.916054904,2015/10/8,1.838543941
2015-10-09,28.03,2.346254532,2.373995617,5.504910327,2015/10/9,1.230836188,2015/10/9,1.529334434,2015/10/9,2.204508756,2015/10/9,1.358651448
2015-10-12,27.9,-0.464867635,-0.463788798,0.216101918,2015/10/12,0.635843941,2015/10/12,0.920694713,2015/10/12,0.177468654,2015/10/12,0.577631417
2015-10-13,27.95,0.179051077,0.17921147,0.032059288,2015/10/13,0.8689505,2015/10/13,1.335894483,2015/10/13,0.760398485,2015/10/13,0.640908224
2015-10-14,27.55,-1.4414664,-1.431127013,2.077825383,2015/10/14,1.246698896,2015/10/14,1.464042558,2015/10/14,1.378951883,2015/10/14,1.441900537
2015-10-15,27.97,1.512997161,1.524500907,2.289160411,2015/10/15,1.260192374,2015/10/15,1.732557071,2015/10/15,1.730639149,2015/10/15,1.198403577
2015-10-16,27.76,-0.753637158,-0.750804433,0.567968965,2015/10/16,0.607966593,2015/10/16,0.613083243,2015/10/16,0.281229285,2015/10/16,0.584948638
2015-10-19,27.93,0.610524432,0.612391931,0.372740082,2015/10/19,0.84324985,2015/10/19,0.890066798,2015/10/19,0.70250805,2015/10/19,0.80694091
2015-10-20,28.44,1.809522498,1.825993555,3.27437167,2015/10/20,1.856408777,2015/10/20,2.074064547,2015/10/20,4.050300942,2015/10/20,1.064178634
2015-10-21,28.44,0.0,0.0,0.0,2015/10/21,1.167980638,2015/10/21,1.187734423,2015/10/21,1.591548239,2015/10/21,1.154794931
2015-10-22,28.88,1.535270909,1.547116737,2.357056764,2015/10/22,0.939185433,2015/10/22,1.215903662,2015/10/22,0.475572633,2015/10/22,0.590795453
2015-10-23,29.77,3.0351861,3.081717452,9.212354663,2015/10/23,1.612963186,2015/10/23,2.680926091,2015/10/23,1.486732019,2015/10/23,1.747470118
2015-10-26,28.82,-3.243158446,-3.191132012,10.5180767,2015/10/26,1.855052531,2015/10/26,2.566236987,2015/10/26,2.088756989,2015/10/26,1.724557696
2015-10-27,28.64,-0.626524848,-0.624566273,0.392533385,2015/10/27,2.1877437,2015/10/27,2.206980357,2015/10/27,1.311541127,2015/10/27,1.94164178
2015-10-28,29.82,4.037496724,4.120111732,16.3013798,2015/10/28,3.048181201,2015/10/28,7.206206678,2015/10/28,2.306890653,2015/10/28,2.681523775
2015-10-29,30.13,1.034204381,1.039570758,1.069578701,2015/10/29,1.087668193,2015/10/29,1.309122298,2015/10/29,0.973809957,2015/10/29,1.045590632
2015-10-30,29.88,-0.833199288,-0.829737803,0.694221053,2015/10/30,1.231566171,2015/10/30,1.389559012,2015/10/30,0.795714744,2015/10/30,1.081616423
2015-11-02,30.3,1.395835225,1.40562249,1.948355976,2015/11/2,0.39409979,2015/11/2,0.484551619,2015/11/2,0.560803069,2015/11/2,0.362076504
2015-11-03,30.64,1.115863236,1.122112211,1.245150761,2015/11/3,1.134727489,2015/11/3,1.24400984,2015/11/3,2.27570155,2015/11/3,0.897795386
2015-11-04,30.5,-0.457966126,-0.45691906,0.209732972,2015/11/4,1.017597527,2015/11/4,1.2254226,2015/11/4,1.361385503,2015/11/4,1.007806129
2015-11-05,30.23,-0.889187482,-0.885245902,0.790654379,2015/11/5,1.258867411,2015/11/5,1.276089672,2015/11/5,1.439409908,2015/11/5,0.936906177
2015-11-06,30.27,0.132231424,0.132318889,0.01748515,2015/11/6,0.648637651,2015/11/6,0.675949172,2015/11/6,0.21611625,2015/11/6,0.658333652
2015-11-09,30.14,-0.430392984,-0.42946812,0.18523812,2015/11/9,1.037166077,2015/11/9,1.090767525,2015/11/9,0.54228736,2015/11/9,0.856157047
2015-11-10,29.19,-3.202700833,-3.151957532,10.25729263,2015/11/10,1.711793114,2015/11/10,11.11068612,2015/11/10,0.88837005,2015/11/10,1.698297027
2015-11-11,29.03,-0.549640683,-0.548132922,0.30210488,2015/11/11,1.531618765,2015/11/11,1.649385263,2015/11/11,1.362765507,2015/11/11,1.596911728
